user_played, instrument_name, velocity, pitch, start (s), end (s)
True,piano,66,65,54.28566,54.531871875
True,piano,66,77,54.28566,54.531871875
False,piano,66,34,54.28566,54.408495375
False,piano,66,41,54.28566,54.408495375
False,piano,68,34,54.41553,54.538365375000005
False,piano,68,41,54.41553,54.538365375000005
True,piano,69,63,54.5454,54.791611874999994
True,piano,69,75,54.5454,54.791611874999994
False,piano,69,34,54.5454,54.668235375
False,piano,69,41,54.5454,54.668235375
False,piano,70,34,54.67527,54.798105375
False,piano,70,41,54.67527,54.798105375
True,piano,72,65,54.80514,55.051351875
True,piano,72,77,54.80514,55.051351875
False,piano,72,34,54.80514,54.927975374999995
False,piano,72,41,54.80514,54.927975374999995
False,piano,73,34,54.935010000000005,55.05784537500001
False,piano,73,41,54.935010000000005,55.05784537500001
True,piano,74,66,55.06488,55.311091875
True,piano,74,78,55.06488,55.311091875
False,piano,74,34,55.06488,55.187715375
False,piano,74,41,55.06488,55.187715375
False,piano,76,34,55.19475,55.317585375
False,piano,76,41,55.19475,55.317585375
True,piano,77,68,55.32462,55.570831874999996
True,piano,77,80,55.32462,55.570831874999996
False,piano,77,34,55.32462,55.447455375000004
False,piano,77,41,55.32462,55.447455375000004
False,piano,78,34,55.45449,55.577325375
False,piano,78,41,55.45449,55.577325375
True,piano,80,66,55.58436,55.830571875000004
True,piano,80,78,55.58436,55.830571875000004
False,piano,80,34,55.58436,55.707195375
False,piano,80,41,55.58436,55.707195375
False,piano,81,34,55.71423,55.837065374999995
False,piano,81,41,55.71423,55.837065374999995
True,piano,82,65,55.844100000000005,56.090311875
True,piano,82,77,55.844100000000005,56.090311875
False,piano,82,34,55.844100000000005,55.966935375000006
False,piano,82,41,55.844100000000005,55.966935375000006
False,piano,84,34,55.97397,56.096805375
False,piano,84,41,55.97397,56.096805375
True,piano,85,58,56.10384,56.350051875
True,piano,85,70,56.10384,56.350051875
False,piano,85,34,56.10384,56.168233875000006
False,piano,86,35,56.168775,56.233168875000004
False,piano,86,36,56.23371,56.298103875
False,piano,87,37,56.298645,56.363038875
True,piano,88,65,56.36358,56.609791875000006
True,piano,88,77,56.36358,56.609791875000006
False,piano,88,38,56.36358,56.427973875
False,piano,88,39,56.428515,56.492908875000005
False,piano,89,40,56.49345,56.557843875
False,piano,90,41,56.558385,56.622778875
True,piano,90,63,56.62332,56.869531875
True,piano,90,75,56.62332,56.869531875
False,piano,90,42,56.62332,56.687713875
False,piano,91,43,56.688255000000005,56.752648875
False,piano,92,44,56.753190000000004,56.817583875
False,piano,92,45,56.818125,56.882518874999995
True,piano,93,65,56.88306,57.129271875
True,piano,93,77,56.88306,57.129271875
False,piano,93,46,56.88306,56.947453875
False,piano,94,47,56.947995,57.012388875000006
False,piano,94,48,57.01293,57.077323875000005
False,piano,95,49,57.077864999999996,57.142258875
True,piano,96,61,57.1428,57.389011875
True,piano,96,73,57.1428,57.389011875
False,piano,96,50,57.1428,57.207193875
False,piano,96,51,57.207735,57.272128875
False,piano,96,52,57.27267,57.337063875
False,piano,96,53,57.337605,57.401998875000004
True,piano,96,63,57.40254,57.648751875
True,piano,96,75,57.40254,57.648751875
False,piano,96,54,57.40254,57.466933875
False,piano,96,55,57.467475,57.531868875
False,piano,96,56,57.532410000000006,57.596803875
False,piano,96,57,57.597345000000004,57.661738875
True,piano,96,61,57.66228,57.908491875
True,piano,96,73,57.66228,57.908491875
False,piano,115,58,57.66228,57.908491875
True,piano,96,60,57.922019999999996,58.168231875
True,piano,96,72,57.922019999999996,58.168231875
False,piano,115,53,57.922019999999996,58.168231875
True,piano,100,70,58.181760000000004,58.427971875000004
False,piano,115,34,58.181760000000004,58.304595375
False,piano,77,46,58.31163,58.434465374999995
False,piano,77,49,58.31163,58.434465374999995
True,piano,100,77,58.441500000000005,58.687711875
False,piano,115,34,58.441500000000005,58.564335375000006
False,piano,77,46,58.57137,58.694205375
False,piano,77,49,58.57137,58.694205375
True,piano,100,75,58.70124,58.824075375
False,piano,115,34,58.70124,58.824075375
True,piano,100,70,58.831109999999995,58.953945375
False,piano,77,46,58.831109999999995,58.953945375
False,piano,77,49,58.831109999999995,58.953945375
True,piano,100,77,58.96098,59.083815375
False,piano,115,34,58.96098,59.083815375
True,piano,100,78,59.09085,59.337061875
False,piano,77,46,59.09085,59.213685375
False,piano,77,49,59.09085,59.213685375
False,piano,115,34,59.22072,59.343555375
True,piano,100,80,59.350590000000004,59.411737124999995
False,piano,77,46,59.350590000000004,59.473425375000005
False,piano,77,49,59.350590000000004,59.473425375000005
True,piano,100,78,59.415525,59.47667212500001
True,piano,100,73,59.48046,59.603295375
False,piano,115,34,59.48046,59.603295375
True,piano,100,80,59.61033,59.733165375
False,piano,77,46,59.61033,59.733165375
False,piano,77,49,59.61033,59.733165375
True,piano,100,78,59.7402,59.863035375
False,piano,115,34,59.7402,59.863035375
True,piano,100,72,59.870070000000005,59.992905375
False,piano,77,46,59.870070000000005,59.992905375
False,piano,77,49,59.870070000000005,59.992905375
True,piano,100,77,59.99994,60.246151875
False,piano,115,34,59.99994,60.122775374999996
False,piano,77,46,60.12981,60.252645375
False,piano,77,49,60.12981,60.252645375
True,piano,100,70,60.25968,60.382515375000004
False,piano,115,34,60.25968,60.382515375000004
True,piano,100,65,60.38955,60.512385375
False,piano,77,46,60.38955,60.512385375
False,piano,77,49,60.38955,60.512385375
True,piano,100,77,60.51942,60.765631875000004
False,piano,115,34,60.51942,60.642255375
False,piano,77,46,60.64929,60.772125375
False,piano,77,49,60.64929,60.772125375
True,piano,100,75,60.779160000000005,60.901995375
False,piano,115,34,60.779160000000005,60.901995375
True,piano,100,76,60.90903,61.031865375
False,piano,77,46,60.90903,61.031865375
False,piano,77,49,60.90903,61.031865375
True,piano,100,77,61.0389,61.161735375000006
False,piano,115,34,61.0389,61.161735375000006
True,piano,100,73,61.16877,61.414981875
False,piano,77,46,61.16877,61.291605375
False,piano,77,49,61.16877,61.291605375
False,piano,115,30,61.29864,61.421475375
True,piano,100,75,61.428509999999996,61.489657125
False,piano,77,42,61.428509999999996,61.551345375
False,piano,77,46,61.428509999999996,61.551345375
True,piano,100,73,61.493445,61.554592125
True,piano,100,70,61.55838000000001,61.681215375
False,piano,115,30,61.55838000000001,61.681215375
True,piano,100,75,61.688250000000004,61.811085375
False,piano,77,42,61.688250000000004,61.811085375
False,piano,77,46,61.688250000000004,61.811085375
True,piano,100,73,61.81812,61.940955375
False,piano,115,29,61.81812,61.940955375
True,piano,100,65,61.947990000000004,62.070825375000005
False,piano,77,41,61.947990000000004,62.070825375000005
False,piano,77,45,61.947990000000004,62.070825375000005
True,piano,100,72,62.07786,62.200695375
False,piano,115,29,62.07786,62.200695375
True,piano,100,69,62.20773,62.330565375
False,piano,77,41,62.20773,62.330565375
False,piano,77,45,62.20773,62.330565375
True,piano,100,70,62.337599999999995,62.460435374999996
False,piano,115,34,62.337599999999995,62.460435374999996
True,piano,100,65,62.467470000000006,62.590305375
False,piano,77,46,62.467470000000006,62.590305375
False,piano,77,49,62.467470000000006,62.590305375
True,piano,100,77,62.59734,62.843551875
False,piano,115,34,62.59734,62.720175375000004
False,piano,77,46,62.72721,62.850045375
False,piano,77,49,62.72721,62.850045375
True,piano,100,75,62.85708,62.979915375000004
False,piano,115,34,62.85708,62.979915375000004
True,piano,100,70,62.98695,63.109785375
False,piano,77,46,62.98695,63.109785375
False,piano,77,49,62.98695,63.109785375
True,piano,100,77,63.11682,63.239655375
False,piano,115,34,63.11682,63.239655375
True,piano,100,78,63.246689999999994,63.492901875
False,piano,77,46,63.246689999999994,63.369525375
False,piano,77,49,63.246689999999994,63.369525375
False,piano,115,34,63.376560000000005,63.499395375
True,piano,100,80,63.50643,63.567577125
False,piano,77,46,63.50643,63.629265375
False,piano,77,49,63.50643,63.629265375
True,piano,100,78,63.571365,63.632512125
True,piano,100,73,63.6363,63.759135375
False,piano,115,34,63.6363,63.759135375
True,piano,100,80,63.76617,63.889005375
False,piano,77,46,63.76617,63.889005375
False,piano,77,49,63.76617,63.889005375
True,piano,100,78,63.89604,64.01887537500001
False,piano,115,34,63.89604,64.01887537500001
True,piano,100,72,64.02591,64.148745375
False,piano,77,46,64.02591,64.148745375
False,piano,77,49,64.02591,64.148745375
True,piano,100,77,64.15578000000001,64.401991875
False,piano,115,34,64.15578000000001,64.278615375
False,piano,77,46,64.28565,64.408485375
False,piano,77,49,64.28565,64.408485375
True,piano,100,70,64.41552,64.538355375
False,piano,115,34,64.41552,64.538355375
True,piano,100,65,64.54539,64.66822537499999
False,piano,77,46,64.54539,64.66822537499999
False,piano,77,49,64.54539,64.66822537499999
True,piano,100,77,64.67526000000001,64.921471875
False,piano,115,34,64.67526000000001,64.798095375
False,piano,77,46,64.80513,64.927965375
False,piano,77,49,64.80513,64.927965375
True,piano,100,75,64.935,65.057835375
False,piano,115,34,64.935,65.057835375
True,piano,100,76,65.06487,65.18770537500001
False,piano,77,46,65.06487,65.18770537500001
False,piano,77,49,65.06487,65.18770537500001
True,piano,100,77,65.19474,65.317575375
False,piano,115,34,65.19474,65.317575375
True,piano,100,73,65.32460999999999,65.57082187500001
False,piano,77,46,65.32460999999999,65.447445375
False,piano,77,49,65.32460999999999,65.447445375
False,piano,115,30,65.45448,65.577315375
True,piano,100,75,65.58435,65.645497125
False,piano,77,42,65.58435,65.70718537500001
False,piano,77,46,65.58435,65.70718537500001
True,piano,100,73,65.649285,65.710432125
True,piano,100,70,65.71422,65.837055375
False,piano,115,30,65.71422,65.837055375
True,piano,100,75,65.84409,65.966925375
False,piano,77,42,65.84409,65.966925375
False,piano,77,46,65.84409,65.966925375
True,piano,100,58,65.97396,66.22017187499999
False,piano,96,29,65.97396,66.466924875
False,piano,96,41,65.97396,66.466924875
True,piano,100,59,66.2337,66.2337
True,piano,100,59,66.2337,66.263461875
True,piano,100,60,66.265626375,66.265626375
True,piano,100,60,66.265626375,66.29538825
True,piano,100,62,66.298093875,66.298093875
True,piano,100,62,66.298093875,66.32785575
True,piano,100,64,66.330561375,66.330561375
True,piano,100,64,66.330561375,66.36032325000001
True,piano,100,65,66.363028875,66.363028875
True,piano,100,65,66.363028875,66.39279075
True,piano,100,67,66.39549637500001,66.39549637500001
True,piano,100,67,66.39549637500001,66.42525825
True,piano,100,69,66.427963875,66.427963875
True,piano,100,69,66.427963875,66.45772575
True,piano,100,70,66.4609725,66.4912755
True,piano,100,65,66.49344,66.739651875
True,piano,100,70,66.49344,66.739651875
False,piano,115,34,66.49344,66.616275375
False,piano,77,46,66.62331,66.746145375
False,piano,77,49,66.62331,66.746145375
True,piano,100,70,66.75318,66.999391875
True,piano,100,77,66.75318,66.999391875
False,piano,120,34,66.75318,66.876015375
False,piano,77,46,66.88305,67.005885375
False,piano,77,49,66.88305,67.005885375
True,piano,100,75,67.01292,67.135755375
False,piano,115,34,67.01292,67.135755375
True,piano,100,70,67.14279,67.265625375
False,piano,77,46,67.14279,67.265625375
False,piano,77,49,67.14279,67.265625375
True,piano,100,77,67.27266,67.39549537500001
False,piano,120,34,67.27266,67.39549537500001
True,piano,100,73,67.40253,67.648741875
True,piano,100,78,67.40253,67.648741875
False,piano,77,46,67.40253,67.525365375
False,piano,77,49,67.40253,67.525365375
False,piano,115,34,67.5324,67.655235375
True,piano,100,80,67.66227,67.723417125
False,piano,77,46,67.66227,67.785105375
False,piano,77,49,67.66227,67.785105375
True,piano,100,78,67.727205,67.788352125
True,piano,100,73,67.79214,67.914975375
False,piano,120,34,67.79214,67.914975375
True,piano,100,80,67.92201,68.044845375
False,piano,77,46,67.92201,68.044845375
False,piano,77,49,67.92201,68.044845375
True,piano,100,78,68.05188,68.17471537499999
False,piano,115,34,68.05188,68.17471537499999
True,piano,100,72,68.18175000000001,68.304585375
False,piano,77,46,68.18175000000001,68.304585375
False,piano,77,49,68.18175000000001,68.304585375
True,piano,100,70,68.31161999999999,68.55783187499999
True,piano,100,77,68.31161999999999,68.55783187499999
False,piano,120,34,68.31161999999999,68.434455375
False,piano,77,46,68.44149,68.564325375
False,piano,77,49,68.44149,68.564325375
True,piano,100,70,68.57136,68.69419537499999
False,piano,115,34,68.57136,68.69419537499999
True,piano,100,65,68.70123,68.82406537499999
False,piano,77,46,68.70123,68.82406537499999
False,piano,77,49,68.70123,68.82406537499999
True,piano,100,73,68.8311,69.077311875
True,piano,100,77,68.8311,69.077311875
False,piano,120,34,68.8311,68.953935375
False,piano,77,46,68.96097,69.08380537500001
False,piano,77,49,68.96097,69.08380537500001
True,piano,100,75,69.09084,69.21367537500001
False,piano,115,34,69.09084,69.21367537500001
True,piano,100,76,69.22071000000001,69.343545375
False,piano,77,46,69.22071000000001,69.343545375
False,piano,77,49,69.22071000000001,69.343545375
True,piano,100,77,69.35058000000001,69.473415375
False,piano,120,34,69.35058000000001,69.473415375
True,piano,100,70,69.48045,69.726661875
True,piano,100,73,69.48045,69.726661875
False,piano,77,46,69.48045,69.603285375
False,piano,77,49,69.48045,69.603285375
False,piano,115,30,69.61032,69.733155375
True,piano,100,75,69.74019,69.80133712499999
False,piano,77,42,69.74019,69.863025375
False,piano,77,46,69.74019,69.863025375
True,piano,100,73,69.805125,69.86627212500001
True,piano,100,70,69.87006,69.992895375
False,piano,115,30,69.87006,69.992895375
True,piano,100,75,69.99992999999999,70.122765375
False,piano,77,42,69.99992999999999,70.122765375
False,piano,77,46,69.99992999999999,70.122765375
True,piano,100,73,70.1298,70.252635375
False,piano,115,29,70.1298,70.252635375
True,piano,100,65,70.25967,70.382505375
False,piano,77,41,70.25967,70.382505375
False,piano,77,45,70.25967,70.382505375
True,piano,100,72,70.38954,70.51237537499999
False,piano,115,29,70.38954,70.51237537499999
True,piano,100,69,70.51941000000001,70.642245375
False,piano,77,41,70.51941000000001,70.642245375
False,piano,77,45,70.51941000000001,70.642245375
True,piano,100,70,70.64928,70.77211537500001
False,piano,115,34,70.64928,70.77211537500001
True,piano,100,65,70.77915,70.90198537500001
False,piano,77,46,70.77915,70.90198537500001
False,piano,77,49,70.77915,70.90198537500001
True,piano,100,73,70.90902,71.155231875
True,piano,100,77,70.90902,71.155231875
False,piano,120,34,70.90902,71.031855375
False,piano,77,46,71.03889000000001,71.161725375
False,piano,77,49,71.03889000000001,71.161725375
True,piano,100,75,71.16876,71.291595375
False,piano,115,34,71.16876,71.291595375
True,piano,100,70,71.29863,71.421465375
False,piano,77,46,71.29863,71.421465375
False,piano,77,49,71.29863,71.421465375
True,piano,100,77,71.4285,71.55133537500001
False,piano,120,34,71.4285,71.55133537500001
True,piano,100,73,71.55837,71.804581875
True,piano,100,78,71.55837,71.804581875
False,piano,77,46,71.55837,71.681205375
False,piano,77,49,71.55837,71.681205375
False,piano,115,34,71.68824,71.811075375
True,piano,100,80,71.81810999999999,71.87925712500001
False,piano,77,46,71.81810999999999,71.940945375
False,piano,77,49,71.81810999999999,71.940945375
True,piano,100,78,71.88304500000001,71.944192125
True,piano,100,73,71.94798,72.070815375
False,piano,120,34,71.94798,72.070815375
True,piano,100,80,72.07785,72.20068537499999
False,piano,77,46,72.07785,72.20068537499999
False,piano,77,49,72.07785,72.20068537499999
True,piano,100,78,72.20772000000001,72.33055537499999
False,piano,115,34,72.20772000000001,72.33055537499999
True,piano,100,72,72.33759,72.46042537500001
False,piano,77,46,72.33759,72.46042537500001
False,piano,77,49,72.33759,72.46042537500001
True,piano,100,70,72.46746,72.713671875
True,piano,100,77,72.46746,72.713671875
False,piano,120,34,72.46746,72.59029537500001
False,piano,77,46,72.59733,72.72016537500001
False,piano,77,49,72.59733,72.72016537500001
True,piano,100,70,72.72720000000001,72.850035375
False,piano,115,34,72.72720000000001,72.850035375
True,piano,100,65,72.85707000000001,72.979905375
False,piano,96,46,72.85707000000001,72.979905375
False,piano,96,49,72.85707000000001,72.979905375
True,piano,100,73,72.98694,73.233151875
True,piano,100,77,72.98694,73.233151875
False,piano,115,34,72.98694,73.109775375
False,piano,96,46,73.11681,73.239645375
False,piano,96,49,73.11681,73.239645375
True,piano,100,75,73.24668,73.369515375
False,piano,115,34,73.24668,73.369515375
True,piano,100,76,73.37655,73.499385375
False,piano,96,46,73.37655,73.499385375
False,piano,96,49,73.37655,73.499385375
True,piano,100,77,73.50641999999999,73.629255375
False,piano,115,34,73.50641999999999,73.629255375
True,piano,100,70,73.63629,73.88250187499999
True,piano,100,73,73.63629,73.88250187499999
False,piano,96,46,73.63629,73.759125375
False,piano,96,49,73.63629,73.759125375
False,piano,115,30,73.76616,73.888995375
True,piano,100,75,73.89603000000001,73.957177125
False,piano,77,42,73.89603000000001,74.01886537499999
False,piano,77,46,73.89603000000001,74.01886537499999
True,piano,100,73,73.960965,74.02211212499999
True,piano,100,70,74.02590000000001,74.14873537499999
False,piano,115,30,74.02590000000001,74.14873537499999
True,piano,100,75,74.15577,74.27860537500001
False,piano,77,42,74.15577,74.27860537500001
False,piano,77,46,74.15577,74.27860537500001
True,piano,96,58,74.28564,74.346787125
True,piano,96,57,74.35057499999999,74.41172212500001
True,piano,96,56,74.41551,74.476657125
True,piano,96,55,74.48044499999999,74.54159212500001
True,piano,96,54,74.54538000000001,74.606527125
True,piano,96,53,74.610315,74.671462125
True,piano,96,52,74.67525,74.736397125
True,piano,96,51,74.74018500000001,74.801332125
True,piano,68,65,74.80512,74.866267125
True,piano,68,70,74.80512,74.866267125
False,piano,72,34,74.80512,74.927955375
True,piano,68,58,74.87005500000001,74.931202125
True,piano,68,65,74.93499,74.99613712499999
True,piano,68,70,74.93499,74.99613712499999
False,piano,72,34,74.93499,75.05782537500001
True,piano,68,58,74.999925,75.061072125
True,piano,68,65,75.06486,75.12600712500002
True,piano,68,70,75.06486,75.12600712500002
False,piano,72,34,75.06486,75.187695375
True,piano,68,58,75.129795,75.190942125
True,piano,68,65,75.19472999999999,75.25587712500001
True,piano,68,70,75.19472999999999,75.25587712500001
False,piano,72,34,75.19472999999999,75.317565375
True,piano,68,58,75.259665,75.320812125
True,piano,68,70,75.32459999999999,75.38574712500001
True,piano,68,77,75.32459999999999,75.38574712500001
False,piano,72,34,75.32459999999999,75.447435375
True,piano,68,65,75.38953500000001,75.450682125
True,piano,68,70,75.45447,75.515617125
True,piano,68,77,75.45447,75.515617125
False,piano,72,34,75.45447,75.577305375
True,piano,68,65,75.519405,75.580552125
True,piano,68,70,75.58434000000001,75.645487125
True,piano,68,77,75.58434000000001,75.645487125
False,piano,72,34,75.58434000000001,75.70717537499999
True,piano,68,65,75.649275,75.710422125
True,piano,68,70,75.71421000000001,75.775357125
True,piano,68,77,75.71421000000001,75.775357125
False,piano,72,34,75.71421000000001,75.83704537499999
True,piano,68,65,75.779145,75.84029212499999
True,piano,80,78,75.84408,75.96691537500001
False,piano,72,34,75.84408,75.96691537500001
True,piano,80,77,75.97395,76.09678537500001
False,piano,72,34,75.97395,76.09678537500001
True,piano,80,78,76.10382,76.226655375
False,piano,72,34,76.10382,76.226655375
True,piano,80,80,76.23369,76.356525375
False,piano,72,34,76.23369,76.356525375
True,piano,80,78,76.36356,76.60977187499999
False,piano,80,34,76.36356,76.486395375
False,piano,80,37,76.49343,76.616265375
True,piano,80,77,76.6233,76.869511875
False,piano,80,36,76.6233,76.746135375
False,piano,80,35,76.75317,76.876005375
True,piano,68,65,76.88304,76.94418712500001
True,piano,68,70,76.88304,76.94418712500001
False,piano,72,34,76.88304,77.005875375
True,piano,68,58,76.947975,77.009122125
True,piano,68,65,77.01290999999999,77.07405712500001
True,piano,68,70,77.01290999999999,77.07405712500001
False,piano,72,34,77.01290999999999,77.135745375
True,piano,68,58,77.077845,77.138992125
True,piano,68,65,77.14278,77.203927125
True,piano,68,70,77.14278,77.203927125
False,piano,72,34,77.14278,77.265615375
True,piano,68,58,77.20771500000001,77.268862125
True,piano,68,65,77.27265000000001,77.333797125
True,piano,68,70,77.27265000000001,77.333797125
False,piano,72,34,77.27265000000001,77.39548537499999
True,piano,68,58,77.337585,77.398732125
True,piano,68,70,77.40252000000001,77.463667125
True,piano,68,77,77.40252000000001,77.463667125
False,piano,72,34,77.40252000000001,77.52535537499999
True,piano,68,65,77.467455,77.52860212499999
True,piano,68,70,77.53239,77.593537125
True,piano,68,77,77.53239,77.593537125
False,piano,72,34,77.53239,77.655225375
True,piano,68,65,77.597325,77.65847212499999
True,piano,68,70,77.66226,77.723407125
True,piano,68,77,77.66226,77.723407125
False,piano,72,34,77.66226,77.78509537500001
True,piano,68,65,77.727195,77.78834212500001
True,piano,68,70,77.79213,77.853277125
True,piano,68,77,77.79213,77.853277125
False,piano,72,34,77.79213,77.91496537500001
True,piano,68,65,77.85706499999999,77.91821212500001
True,piano,80,78,77.922,78.044835375
False,piano,72,34,77.922,78.044835375
True,piano,80,77,78.05187000000001,78.174705375
False,piano,72,34,78.05187000000001,78.174705375
True,piano,80,78,78.18174,78.304575375
False,piano,72,34,78.18174,78.304575375
True,piano,80,82,78.31161,78.434445375
False,piano,72,34,78.31161,78.434445375
True,piano,80,81,78.44148,78.564315375
False,piano,72,34,78.44148,78.564315375
True,piano,80,78,78.57135,78.694185375
False,piano,72,34,78.57135,78.694185375
True,piano,104,73,78.70121999999999,78.830548875
True,piano,104,74,78.70121999999999,78.830548875
True,piano,96,65,78.96096000000001,79.207171875
True,piano,96,70,78.96096000000001,79.207171875
False,piano,105,34,78.96096000000001,79.083795375
False,piano,77,46,79.09083000000001,79.21366537499999
False,piano,77,49,79.09083000000001,79.21366537499999
True,piano,96,70,79.22070000000001,79.46691187500001
True,piano,96,77,79.22070000000001,79.46691187500001
False,piano,105,34,79.22070000000001,79.343535375
False,piano,77,46,79.35057,79.47340537500001
False,piano,77,49,79.35057,79.47340537500001
True,piano,96,75,79.48044,79.60327537500001
False,piano,105,34,79.48044,79.60327537500001
True,piano,96,70,79.61031,79.733145375
False,piano,77,46,79.61031,79.733145375
False,piano,77,49,79.61031,79.733145375
True,piano,96,77,79.74018,79.863015375
False,piano,105,34,79.74018,79.863015375
True,piano,96,73,79.87005,80.11626187499999
True,piano,96,78,79.87005,80.11626187499999
False,piano,77,46,79.87005,79.992885375
False,piano,77,49,79.87005,79.992885375
False,piano,105,34,79.99992,80.122755375
True,piano,96,80,80.12979,80.19093712499999
False,piano,77,46,80.12979,80.252625375
False,piano,77,49,80.12979,80.252625375
True,piano,96,78,80.194725,80.255872125
True,piano,96,70,80.25966,80.382495375
False,piano,105,34,80.25966,80.382495375
True,piano,96,82,80.38953,80.512365375
False,piano,77,46,80.38953,80.512365375
False,piano,77,49,80.38953,80.512365375
True,piano,96,81,80.51939999999999,80.642235375
False,piano,105,34,80.51939999999999,80.642235375
True,piano,96,78,80.64926999999999,80.772105375
False,piano,77,46,80.64926999999999,80.772105375
False,piano,77,49,80.64926999999999,80.772105375
True,piano,96,77,80.77914000000001,80.90197537499999
False,piano,105,34,80.77914000000001,80.90197537499999
True,piano,96,73,80.90901000000001,81.031845375
False,piano,77,46,80.90901000000001,81.031845375
False,piano,77,49,80.90901000000001,81.031845375
True,piano,96,70,81.03888,81.161715375
True,piano,96,82,81.03888,81.161715375
False,piano,96,34,81.03888,81.161715375
False,piano,96,46,81.03888,81.161715375
True,piano,96,70,81.16875,81.29158537500001
True,piano,96,82,81.16875,81.29158537500001
False,piano,96,34,81.16875,81.29158537500001
False,piano,96,46,81.16875,81.29158537500001
True,piano,96,71,81.29862,81.42145537500001
True,piano,96,83,81.29862,81.42145537500001
False,piano,96,34,81.29862,81.42145537500001
False,piano,96,46,81.29862,81.42145537500001
True,piano,96,71,81.42849,81.551325375
True,piano,96,83,81.42849,81.551325375
False,piano,96,34,81.42849,81.551325375
False,piano,96,46,81.42849,81.551325375
True,piano,96,72,81.55836000000001,81.681195375
True,piano,96,84,81.55836000000001,81.681195375
False,piano,96,34,81.55836000000001,81.681195375
False,piano,96,46,81.55836000000001,81.681195375
True,piano,96,72,81.68823,81.811065375
True,piano,96,84,81.68823,81.811065375
False,piano,96,34,81.68823,81.811065375
False,piano,96,46,81.68823,81.811065375
True,piano,96,73,81.8181,81.940935375
True,piano,96,85,81.8181,81.940935375
False,piano,96,34,81.8181,81.940935375
False,piano,96,46,81.8181,81.940935375
True,piano,96,73,81.94797,82.07080537499999
True,piano,96,85,81.94797,82.07080537499999
False,piano,96,34,81.94797,82.07080537499999
False,piano,96,46,81.94797,82.07080537499999
True,piano,96,74,82.07784,82.200675375
True,piano,96,86,82.07784,82.200675375
False,piano,105,34,82.07784,82.142233875
False,piano,105,35,82.142775,82.207168875
True,piano,96,74,82.20770999999999,82.330545375
True,piano,96,86,82.20770999999999,82.330545375
False,piano,105,36,82.20770999999999,82.27210387500001
False,piano,105,37,82.272645,82.337038875
True,piano,96,75,82.33757999999999,82.460415375
True,piano,96,87,82.33757999999999,82.460415375
False,piano,105,38,82.33757999999999,82.40197387500001
False,piano,105,39,82.402515,82.466908875
True,piano,96,75,82.46745000000001,82.590285375
True,piano,96,87,82.46745000000001,82.590285375
False,piano,105,40,82.46745000000001,82.531843875
False,piano,105,41,82.532385,82.596778875
True,piano,96,76,82.59732000000001,82.720155375
True,piano,96,88,82.59732000000001,82.720155375
False,piano,105,42,82.59732000000001,82.661713875
False,piano,105,43,82.662255,82.726648875
True,piano,96,76,82.72719000000001,82.850025375
True,piano,96,88,82.72719000000001,82.850025375
False,piano,105,44,82.72719000000001,82.791583875
False,piano,105,45,82.792125,82.85651887499999
True,piano,96,77,82.85706,82.97989537500001
True,piano,96,89,82.85706,82.97989537500001
False,piano,105,46,82.85706,82.921453875
False,piano,105,47,82.921995,82.986388875
True,piano,96,77,82.98693,83.10976537500001
True,piano,96,89,82.98693,83.10976537500001
False,piano,105,48,82.98693,83.051323875
False,piano,105,49,83.05186499999999,83.11301212500001
True,piano,49,77,83.1168,83.60976487500001
False,piano,40,53,83.1168,85.090282875
False,piano,40,56,83.1168,85.090282875
False,piano,40,58,83.1168,85.090282875
False,piano,40,61,83.1168,85.090282875
True,piano,49,77,83.89602,84.018855375
True,piano,49,76,84.02588999999999,84.148725375
True,piano,49,77,84.15576,84.401971875
True,piano,49,78,84.41550000000001,84.66171187500001
True,piano,49,77,84.67524,84.921451875
True,piano,49,76,84.93498,85.181191875
True,piano,101,65,85.19472,85.687684875
True,piano,127,76,85.19472,85.687684875
True,piano,127,77,85.19472,85.687684875
False,piano,112,29,85.19472,85.687684875
False,piano,112,41,85.19472,85.687684875
True,piano,101,70,85.71419999999999,86.207164875
True,piano,127,81,85.71419999999999,86.207164875
True,piano,127,82,85.71419999999999,86.207164875
False,piano,112,34,85.71419999999999,86.207164875
False,piano,112,46,85.71419999999999,86.207164875
True,piano,101,69,86.23368,86.72664487499999
True,piano,127,80,86.23368,86.72664487499999
True,piano,127,81,86.23368,86.72664487499999
False,piano,112,33,86.23368,86.479891875
False,piano,112,45,86.23368,86.479891875
False,piano,112,33,86.49342,86.739631875
False,piano,112,45,86.49342,86.739631875
True,piano,101,66,86.75316,87.246124875
True,piano,127,77,86.75316,87.246124875
True,piano,127,78,86.75316,87.246124875
False,piano,112,30,86.75316,86.999371875
False,piano,112,42,86.75316,86.999371875
True,piano,112,68,87.27264,88.01235787499999
True,piano,112,73,87.27264,88.01235787499999
True,piano,112,77,87.27264,88.01235787499999
False,piano,112,37,87.27264,87.395475375
False,piano,112,49,87.40250999999999,87.525345375
False,piano,112,53,87.40250999999999,87.525345375
False,piano,112,37,87.53238,87.655215375
False,piano,112,49,87.66225,87.78508537500001
False,piano,112,53,87.66225,87.78508537500001
False,piano,112,37,87.79212000000001,87.914955375
False,piano,112,49,87.92199000000001,88.044825375
False,piano,112,53,87.92199000000001,88.044825375
True,piano,112,77,88.05186,88.174695375
False,piano,112,37,88.05186,88.174695375
True,piano,112,76,88.18173,88.30456537500001
